race_date,track,race_no,start_time,minutes_before,target_time,captured_at,capture_launch_time,offset_seconds,source_time,bet_type,combination,odds_low,odds_high,popularity,status,source_file,source_url
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,三連複,5-8-10,569.0,569.0,88,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,三連複,5-8-9,382.4,382.4,74,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,三連複,5-9-10,166.6,166.6,44,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,三連複,6-7-10,1555.4,1555.4,116,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,三連複,6-7-8,3333.1,3333.1,120,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,三連複,6-7-9,1060.5,1060.5,105,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,三連複,6-8-10,1111.0,1111.0,107,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,三連複,6-8-9,395.4,395.4,77,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,三連複,6-9-10,256.3,256.3,59,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,三連複,7-8-10,1372.4,1372.4,113,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,三連複,7-8-9,933.2,933.2,102,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,三連複,7-9-10,295.3,295.3,66,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,三連複,8-9-10,253.6,253.6,58,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,1-10,46.6,46.6,16,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,1-2,62.8,62.8,19,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,1-3,8.2,8.2,3,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,1-4,32.6,32.6,11,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,1-5,88.0,88.0,25,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,1-6,166.5,166.5,34,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,1-7,128.3,128.3,31,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,1-8,171.1,171.1,35,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,1-9,33.1,33.1,12,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,2-10,64.1,64.1,22,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,2-3,12.6,12.6,5,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,2-4,34.8,34.8,13,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,2-5,68.4,68.4,24,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,2-6,246.4,246.4,40,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,2-7,143.3,143.3,32,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,2-8,198.7,198.7,38,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,2-9,48.5,48.5,17,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,3-10,8.9,8.9,4,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,3-4,6.1,6.1,2,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,3-5,26.0,26.0,8,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,3-6,29.9,29.9,10,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,3-7,35.4,35.4,14,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,3-8,22.5,22.5,7,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,3-9,4.4,4.4,1,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,4-10,36.2,36.2,15,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,4-5,91.9,91.9,26,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,4-6,150.2,150.2,33,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,4-7,198.7,198.7,38,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,4-8,62.8,62.8,19,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,4-9,20.4,20.4,6,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,5-10,94.8,94.8,27,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,5-6,440.1,440.1,43,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,5-7,513.5,513.5,44,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,5-8,280.0,280.0,42,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,5-9,66.2,66.2,23,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,6-10,192.5,192.5,36,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,6-7,560.1,560.1,45,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,6-8,246.4,246.4,40,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,6-9,55.5,55.5,18,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,7-10,104.4,104.4,30,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,7-8,192.5,192.5,36,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,7-9,99.3,99.3,29,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,8-10,97.8,97.8,28,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,8-9,62.8,62.8,19,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,15,16:45:00,2026-09-20 16:45:00,16:45:00,0.0,16:44,馬連,9-10,27.5,27.5,9,success,saga_2R_m15_164500_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,10,16:50:00,2026-09-20 16:50:00,16:50:00,0.0,16:49,ワイド,1-10,13.5,16.6,18,success,saga_2R_m10_165000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,10,16:50:00,2026-09-20 16:50:00,16:50:00,0.0,16:49,ワイド,1-2,16.0,18.2,19,success,saga_2R_m10_165000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,10,16:50:00,2026-09-20 16:50:00,16:50:00,0.0,16:49,ワイド,1-3,2.8,3.2,3,success,saga_2R_m10_165000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,10,16:50:00,2026-09-20 16:50:00,16:50:00,0.0,16:49,ワイド,1-4,6.9,8.5,9,success,saga_2R_m10_165000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,10,16:50:00,2026-09-20 16:50:00,16:50:00,0.0,16:49,ワイド,1-5,24.5,27.4,28,success,saga_2R_m10_165000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,10,16:50:00,2026-09-20 16:50:00,16:50:00,0.0,16:49,ワイド,1-6,48.6,53.7,39,success,saga_2R_m10_165000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,10,16:50:00,2026-09-20 16:50:00,16:50:00,0.0,16:49,ワイド,1-7,50.1,55.7,40,success,saga_2R_m10_165000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,10,16:50:00,2026-09-20 16:50:00,16:50:00,0.0,16:49,ワイド,1-8,28.0,31.4,31,success,saga_2R_m10_165000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,10,16:50:00,2026-09-20 16:50:00,16:50:00,0.0,16:49,ワイド,1-9,10.3,12.3,14,success,saga_2R_m10_165000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,10,16:50:00,2026-09-20 16:50:00,16:50:00,0.0,16:49,ワイド,2-10,11.1,12.9,15,success,saga_2R_m10_165000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,10,16:50:00,2026-09-20 16:50:00,16:50:00,0.0,16:49,ワイド,2-3,5.1,5.9,6,success,saga_2R_m10_165000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,10,16:50:00,2026-09-20 16:50:00,16:50:00,0.0,16:49,ワイド,2-4,6.5,7.6,8,success,saga_2R_m10_165000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,10,16:50:00,2026-09-20 16:50:00,16:50:00,0.0,16:49,ワイド,2-5,19.7,21.0,23,success,saga_2R_m10_165000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,10,16:50:00,2026-09-20 16:50:00,16:50:00,0.0,16:49,ワイド,2-6,46.3,48.8,38,success,saga_2R_m10_165000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,10,16:50:00,2026-09-20 16:50:00,16:50:00,0.0,16:49,ワイド,2-7,40.4,42.9,35,success,saga_2R_m10_165000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,10,16:50:00,2026-09-20 16:50:00,16:50:00,0.0,16:49,ワイド,2-8,23.0,24.6,26,success,saga_2R_m10_165000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,10,16:50:00,2026-09-20 16:50:00,16:50:00,0.0,16:49,ワイド,2-9,9.6,11.0,13,success,saga_2R_m10_165000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,10,16:50:00,2026-09-20 16:50:00,16:50:00,0.0,16:49,ワイド,3-10,2.4,2.7,2,success,saga_2R_m10_165000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,10,16:50:00,2026-09-20 16:50:00,16:50:00,0.0,16:49,ワイド,3-4,2.2,2.4,1,success,saga_2R_m10_165000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,10,16:50:00,2026-09-20 16:50:00,16:50:00,0.0,16:49,ワイド,3-5,9.4,10.7,12,success,saga_2R_m10_165000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,10,16:50:00,2026-09-20 16:50:00,16:50:00,0.0,16:49,ワイド,3-6,17.8,20.1,21,success,saga_2R_m10_165000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,10,16:50:00,2026-09-20 16:50:00,16:50:00,0.0,16:49,ワイド,3-7,12.3,13.9,17,success,saga_2R_m10_165000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,10,16:50:00,2026-09-20 16:50:00,16:50:00,0.0,16:49,ワイド,3-8,7.9,9.0,11,success,saga_2R_m10_165000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,10,16:50:00,2026-09-20 16:50:00,16:50:00,0.0,16:49,ワイド,3-9,2.8,3.2,4,success,saga_2R_m10_165000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
2026-09-20,saga,2,17:00,10,16:50:00,2026-09-20 16:50:00,16:50:00,0.0,16:49,ワイド,4-10,5.0,6.3,5,success,saga_2R_m10_165000_odds.csv,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=2
