captured_at,source_time,race_date,track,race_no,bet_type,combination,odds_low,odds_high,popularity,source_url
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,馬連,2-6,36.7,36.7,15,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,馬連,3-5,36.7,36.7,15,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,馬連,4-5,36.7,36.7,15,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,馬連,1-3,55.1,55.1,18,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,馬連,2-4,55.1,55.1,18,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,馬連,2-5,55.1,55.1,18,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,馬連,2-10,55.1,55.1,18,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,馬連,5-9,55.1,55.1,18,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,馬連,7-10,55.1,55.1,18,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,馬連,1-2,110.2,110.2,24,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,馬連,1-5,110.2,110.2,24,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,馬連,1-7,110.2,110.2,24,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,馬連,1-10,110.2,110.2,24,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,馬連,2-8,110.2,110.2,24,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,馬連,2-9,110.2,110.2,24,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,馬連,3-7,110.2,110.2,24,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,馬連,3-8,110.2,110.2,24,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,馬連,6-8,110.2,110.2,24,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,馬連,7-9,110.2,110.2,24,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,馬連,8-10,110.2,110.2,24,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,馬連,1-4,0.0,0.0,35,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,馬連,1-6,0.0,0.0,35,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,馬連,1-8,0.0,0.0,35,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,馬連,1-9,0.0,0.0,35,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,馬連,2-3,0.0,0.0,35,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,馬連,2-7,0.0,0.0,35,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,馬連,5-6,0.0,0.0,35,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,馬連,5-7,0.0,0.0,35,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,馬連,5-8,0.0,0.0,35,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,馬連,7-8,0.0,0.0,35,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,馬連,8-9,0.0,0.0,35,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsUmLenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,3-6,2.1,2.4,1,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,4-10,2.6,2.8,2,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,3-4,2.7,3.1,3,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,4-9,3.7,4.2,4,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,2-10,4.2,4.6,5,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,1-3,4.5,5.0,6,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,3-9,4.8,5.5,7,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,9-10,5.9,7.0,8,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,3-10,6.6,8.1,9,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,6-10,6.9,8.1,10,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,4-6,7.6,9.6,11,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,4-5,8.7,9.5,12,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,3-7,10.2,11.8,13,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,6-7,10.2,11.8,13,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,4-7,10.6,11.7,15,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,4-8,10.8,11.7,16,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,1-8,11.3,12.0,17,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,1-7,14.6,15.8,18,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,6-9,19.3,23.5,19,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,2-4,19.7,23.1,20,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,1-4,20.1,23.1,21,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,2-9,21.2,23.3,22,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,8-9,21.5,23.1,23,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,7-9,21.5,23.2,24,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,2-7,22.1,23.1,25,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,2-5,22.1,23.3,26,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,2-8,22.1,23.3,26,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,5-8,22.3,23.5,28,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,7-8,22.5,23.5,29,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,3-5,40.2,46.0,30,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,3-8,40.2,46.0,30,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,6-8,40.2,46.0,30,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,5-6,40.2,46.2,33,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,5-9,42.2,46.2,34,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,1-2,43.7,46.5,35,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,1-5,43.7,46.5,35,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,5-7,44.2,46.5,37,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,1-6,0.0,0.0,38,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,1-9,0.0,0.0,38,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,1-10,0.0,0.0,38,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,2-3,0.0,0.0,38,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,2-6,0.0,0.0,38,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,5-10,0.0,0.0,38,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,7-10,0.0,0.0,38,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,ワイド,8-10,0.0,0.0,38,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/OddsWide?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,三連複,4-6-10,9.0,9.0,1,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,三連複,3-4-10,10.6,10.6,2,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,三連複,3-4-6,11.5,11.5,3,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,三連複,4-9-10,16.0,16.0,4,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,三連複,4-6-9,16.6,16.6,5,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,三連複,4-7-10,16.6,16.6,5,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,三連複,2-4-10,18.0,18.0,7,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,三連複,3-4-9,18.9,18.9,8,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,三連複,6-9-10,19.8,19.8,9,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,三連複,4-6-7,26.0,26.0,10,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,三連複,6-7-10,27.7,27.7,11,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,三連複,2-3-10,32.0,32.0,12,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,三連複,4-5-10,32.0,32.0,12,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,三連複,3-9-10,34.6,34.6,14,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,三連複,2-4-6,37.8,37.8,15,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,三連複,2-9-10,37.8,37.8,15,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,三連複,3-6-10,37.8,37.8,15,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,三連複,4-5-6,37.8,37.8,15,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,三連複,5-6-10,37.8,37.8,15,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,三連複,2-3-4,46.2,46.2,20,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,三連複,5-6-9,46.2,46.2,20,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,三連複,2-7-10,52.0,52.0,22,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,三連複,3-4-7,52.0,52.0,22,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,三連複,2-6-10,59.4,59.4,24,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,三連複,3-7-10,59.4,59.4,24,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,三連複,4-7-9,59.4,59.4,24,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,三連複,5-9-10,59.4,59.4,24,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,三連複,2-4-9,69.3,69.3,28,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,三連複,3-6-9,69.3,69.3,28,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,三連複,7-9-10,69.3,69.3,28,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,三連複,3-4-5,83.2,83.2,31,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,三連複,2-3-6,104.0,104.0,32,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,三連複,2-5-6,104.0,104.0,32,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,三連複,3-6-7,104.0,104.0,32,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,三連複,1-2-3,138.7,138.7,35,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
2026-09-20 14:21:25,14:20,2026-09-20,saga,3,三連複,1-2-6,138.7,138.7,35,https://www.keiba.go.jp/KeibaWeb/TodayRaceInfo/Odds3LenFuku?k_babaCode=32&k_raceDate=2026%2F09%2F20&k_raceNo=3
